date,price,mweb,virtune_ltc,lealana,ltcn,lite-de,cbltc,bitw,lits,eltc,ltcc,luxx,thorchain,total_ltc,total_usd
2024-09-28 00:00:00,71.1695318152764,83852.62460802,0,11535,1794013.32656083,93889.49,0,41406.8896,0,67510.62,0,0,82342.28505032,2174550.2358191703,154761722.19204924
2024-09-29 00:00:00,70.0473154062383,83463.05799073,0,11535,1794013.32656083,93889.49,0,41406.8896,0,67510.62,0,0,82342.28505032,2174160.66920188,152294118.13942224
2024-09-30 00:00:00,69.3416316568589,83819.14754095,0,11535,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85412.48583056999,2278577.2308211103,158000263.04130298
2024-10-01 00:00:00,66.73510561539,83840.52930154,0,11535,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85412.48583056999,2278598.6125817,152062519.06572086
2024-10-02 00:00:00,63.3959000745665,84030.06966161,0,11535,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85412.48583056999,2278788.1529417704,144465826.03500244
2024-10-03 00:00:00,62.9257953534494,83865.1921426,0,11535,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85412.48583056999,2278623.2754227603,143384181.91685918
2024-10-04 00:00:00,63.3871515026963,85175.44540644,0,11535,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85412.48583056999,2279933.5286866003,144518491.9989345
2024-10-05 00:00:00,64.9549769778156,84422.99434822,0,11535,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85412.48583056999,2279181.07762838,148044154.4256244
2024-10-06 00:00:00,66.219687052699,84354.00574499,0,11535,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85412.48583056999,2279112.08902515,150922089.2932685
2024-10-07 00:00:00,67.0347481512986,84128.33981264,0,11535,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84254.9641562,2277728.9014184303,152686983.2635185
2024-10-08 00:00:00,64.8150717437226,84211.01797089,0,11515,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84254.9641562,2277791.5795766804,147635224.64750975
2024-10-09 00:00:00,65.6375630414152,84170.71732722,0,11515,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84254.9641562,2277751.27893301,149506043.16362956
2024-10-10 00:00:00,64.5272407036284,84230.26299394,0,11515,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84254.9641562,2277810.8245997303,146980847.35627708
2024-10-11 00:00:00,64.200798412511,85152.58054027,0,11515,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84254.9641562,2278733.1421460602,146296487.094827
2024-10-12 00:00:00,65.4981703732412,85139.19412736,0,11515,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84254.9641562,2278719.75573315,149251974.79388043
2024-10-13 00:00:00,66.2337892727586,84958.85749724,0,11515,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84254.9641562,2278539.41910303,150916299.7345439
2024-10-14 00:00:00,64.7006049422069,85833.81476703,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84553.72555604001,2279703.1377726602,147498172.10253835
2024-10-15 00:00:00,66.7962636165223,85298.50847388,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84553.72555604001,2279167.8314795103,152239895.29780284
2024-10-16 00:00:00,70.7688808251603,86659.49938169,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84553.72555604001,2280528.8223873205,161390472.44987142
2024-10-17 00:00:00,70.0934886565162,86630.12825425,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84553.72555604001,2280499.4512598803,159848162.41807583
2024-10-18 00:00:00,72.8318414603421,87043.38131137,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84553.72555604001,2280912.704317,166123072.46569592
2024-10-19 00:00:00,73.2370274366176,87222.16212884,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84553.72555604001,2281091.4851344703,167060359.68222797
2024-10-20 00:00:00,74.8589836297583,86697.48389657,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84553.72555604001,2280566.8069022004,170720913.264462
2024-10-21 00:00:00,74.1819342976984,88041.35640328,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,82942.32743984999,2280299.28129272,169157011.46394548
2024-10-22 00:00:00,70.7294719652619,89282.72922871,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,82942.32743984999,2281540.6541181505,161372165.733055
2024-10-23 00:00:00,69.8400978102582,89880.96094577,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,82942.32743984999,2282138.8858352103,159384803.00332475
2024-10-24 00:00:00,70.0674530595201,89760.47470951,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,82942.32743984999,2282018.3995989505,159895217.09486067
2024-10-25 00:00:00,71.0979201676079,89982.40554221,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,82942.32743984999,2282240.3304316504,162262540.81632453
2024-10-26 00:00:00,68.4108217645933,90207.79231386,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,82942.32743984999,2282465.7172033004,156145355.36338958
2024-10-27 00:00:00,68.3734178134213,89185.70740946,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,82942.32743984999,2281443.6322989003,155990098.68894222
2024-10-28 00:00:00,71.0317793386327,89363.6513166,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84610.7324199,2283289.98118609,162186150.10972115
2024-10-29 00:00:00,70.7301256200558,89849.24373972,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84610.7324199,2283775.57360921,161531733.20939443
2024-10-30 00:00:00,74.0789063268012,89900.77279069,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84610.7324199,2283827.10266018,169183414.0045733
2024-10-31 00:00:00,71.8380563843848,97900.26093009,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84610.7324199,2291826.5907995803,164640367.85309264
2024-11-01 00:00:00,69.1315767651672,97943.48613827,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84610.7324199,2291869.8160077604,158440574.1211101
2024-11-02 00:00:00,70.2168950012782,98675.20447971,0,11505,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84610.7324199,2292601.5343492003,160979361.2171671
2024-11-03 00:00:00,69.1654502945456,98623.04793921,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,84610.7324199,2292539.3778087003,158564518.38411614
2024-11-04 00:00:00,66.9387765168187,99574.95540094,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85580.62898276,2294461.18183329,153588424.27725434
2024-11-05 00:00:00,65.45062792308,99947.69682768,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85580.62898276,2294833.9232600303,150198321.2565542
2024-11-06 00:00:00,65.4070118865635,99210.92891998,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85580.62898276,2294097.1553523303,150050039.90906137
2024-11-07 00:00:00,71.0068203142269,99391.14875775,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85580.62898276,2294277.3751901,162909341.33111957
2024-11-08 00:00:00,71.5242632191525,100193.23000388,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85580.62898276,2295079.4564362303,164153867.1510144
2024-11-09 00:00:00,72.8317062604252,100504.14977085,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85580.62898276,2295390.3762032003,167177197.63263837
2024-11-10 00:00:00,73.9486230299301,99828.02070491,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,85580.62898276,2294714.24713726,169690958.82296312
2024-11-11 00:00:00,76.5167397881382,99723.37029578,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,86013.4116012,2295042.37934657,175609160.54321104
2024-11-12 00:00:00,80.0672728410234,98329.81013659,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,86013.4116012,2293648.8191873804,183646205.80736712
2024-11-13 00:00:00,77.3475319113714,97833.62527406,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,86013.4116012,2293152.6343248505,177369696.56108677
2024-11-14 00:00:00,75.467498035358,98439.66052308,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,86013.4116012,2293758.6695738705,173104227.88965148
2024-11-15 00:00:00,82.0218106630655,98111.53857698,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,86013.4116012,2293430.5476277703,188111326.1464156
2024-11-16 00:00:00,83.5973001701816,98244.4586215,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,86013.4116012,2293563.4676722903,191735713.66636306
2024-11-17 00:00:00,95.2142942480468,98816.01765334,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,86013.4116012,2294135.0267041298,218434447.47735772
2024-11-18 00:00:00,86.9936589460713,98471.70657362,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83398.18291843,2291175.48694164,199317738.89659986
2024-11-19 00:00:00,89.1862578290963,95467.87235564,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83398.18291843,2288171.6527236598,204073466.97704172
2024-11-20 00:00:00,86.8346304288408,94804.71083248,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83398.18291843,2287508.4912005,198634954.43623066
2024-11-21 00:00:00,83.7537633761958,94997.91681061,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83398.18291843,2287701.69717863,191603626.62082055
2024-11-22 00:00:00,89.4813830447918,95166.85400761,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83398.18291843,2287870.63437563,204721828.59149656
2024-11-23 00:00:00,91.9312075935789,96859.70694703,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83398.18291843,2289563.48731505,210482336.2510383
2024-11-24 00:00:00,99.338302900278,102039.99176536,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83398.18291843,2294743.77213338,227955951.91471222
2024-11-25 00:00:00,97.1764692884937,100857.44242777,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83275.44178091001,2293438.48165827,222868254.17791453
2024-11-26 00:00:00,92.3184385885137,101350.11194424,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83275.44178091001,2293931.15117474,211772142.10600376
2024-11-27 00:00:00,92.7654869324501,140668.3160513,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83275.44178091001,2333249.3552818,216445012.57754144
2024-11-28 00:00:00,97.338620146028,137708.4267673,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83275.44178091001,2330289.4659978,226827161.16105032
2024-11-29 00:00:00,95.7607694156692,123654.05187829,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83275.44178091001,2316235.09110879,221804454.4721504
2024-11-30 00:00:00,103.584786478147,110419.20215591,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83275.44178091001,2303000.24138641,238555788.26313224
2024-12-01 00:00:00,102.822952284884,103510.02922933,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,83275.44178091001,2296091.06845983,236090862.3739934
2024-12-02 00:00:00,119.584675552347,100267.24321091,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,79143.31370369,2288716.1543641905,273695378.751057
2024-12-03 00:00:00,134.209130879777,99175.60242473,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,79143.31370369,2287624.5135780103,307020097.7465774
2024-12-04 00:00:00,132.16860224458,99221.38615575,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,79143.31370369,2287670.2973090303,302358185.5917773
2024-12-05 00:00:00,133.697421440783,100127.61599288,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,79143.31370369,2288576.52714616,305976780.4493437
2024-12-06 00:00:00,136.503224342233,100381.28048623,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,79143.31370369,2288830.1916395104,312432701.13064426
2024-12-07 00:00:00,136.108213101719,100055.56491621,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,79143.31370369,2288504.4760694904,311484254.913104
2024-12-08 00:00:00,133.68910715729,99725.22545228,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,79143.31370369,2288174.1366055603,305903957.3432003
2024-12-09 00:00:00,135.645793853054,100003.98163324,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,81049.76460547,2290359.3436883,310677611.38335913
2024-12-10 00:00:00,110.715384965025,99726.65044774,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,81049.76460547,2290082.0125028,253547311.6157267
2024-12-11 00:00:00,109.527807898883,99147.52554907,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,81049.76460547,2289502.88760413,250764232.45744306
2024-12-12 00:00:00,117.494080393055,98428.99426701,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,81049.76460547,2288784.35632207,268918613.164072
2024-12-13 00:00:00,119.141741874444,98383.67072205,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,81049.76460547,2288739.03277711,272684355.06109506
2024-12-14 00:00:00,123.801704106188,98586.37479415,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,81049.76460547,2288941.73684921,283374887.62170994
2024-12-15 00:00:00,118.096511509213,99272.92418175,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,81049.76460547,2289628.28623681,270397113.2573851
2024-12-16 00:00:00,121.463364873813,99785.34049337,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,79813.73069594,2288904.6686389004,278018062.9282608
2024-12-17 00:00:00,118.362365783549,96960.07994637,0,11495,1895003.59784959,93889.49,0,41406.8896,0,67510.62,0,0,79813.73069594,2286079.4080919004,270585767.11081266
